fighter1_wins,fighter2_wins,fighter1_losses,fighter2_losses,fighter1_height,fighter2_height,fighter1_weight,fighter2_weight,fighter1_reach,fighter2_reach,fighter1_age,fighter2_age,fighter1_SLpM,fighter2_SLpM,fighter1_sig_str_acc,fighter2_sig_str_acc,fighter1_SApM,fighter2_SApM,fighter1_str_def,fighter2_str_def,fighter1_td_avg,fighter2_td_avg,fighter1_td_acc,fighter2_td_acc,fighter1_td_def,fighter2_td_def,fighter1_sub_avg,fighter2_sub_avg,height_diff,weight_diff,reach_diff,win_rate_diff,td_avg_diff,SLpM_diff,sub_avg_diff,fighter1_won,fighter1_name,fighter2_name,fighter1_stance,fighter2_stance
16.0,17.0,5.0,7.0,170.18,172.72,65.77,77.11,175.26,180.34,46.0,43.0,2.43,2.62,0.36,0.42,1.99,2.36,0.72,0.62,2.56,3.08,0.52,0.42,0.57,0.71,1.5,0.2,-2.539999999999992,-11.340000000000003,-5.0800000000000125,0.05357142857142849,-0.52,-0.18999999999999995,1.3,0,Javier Vazquez,Mike Pierce,Southpaw,Orthodox
20.0,12.0,5.0,2.0,185.42,193.04,109.32,111.13,190.5,205.74,43.0,33.0,4.0,5.49,0.36,0.6,7.65,2.19,0.51,0.63,0.0,0.58,0.0,0.21,0.0,0.5,0.0,0.5,-7.6200000000000045,-1.8100000000000023,-15.240000000000009,-0.05714285714285705,-0.58,-1.4900000000000002,-0.5,0,Damian Grabowski,Ciryl Gane,Orthodox,Orthodox
0.0,15.0,1.0,15.0,193.04,185.42,89.36,77.11,,190.5,,41.0,0.0,2.11,0.0,0.37,0.0,3.75,0.0,0.51,0.0,1.18,0.0,0.55,0.0,0.19,0.0,0.7,7.6200000000000045,12.25,,-0.5,-1.18,-2.11,-0.7,0,Yuri Vaulin,DaMarques Johnson,Southpaw,Orthodox
7.0,20.0,3.0,7.0,180.34,180.34,77.11,102.06,,,36.0,57.0,2.99,2.54,0.64,0.48,2.31,3.11,0.52,0.44,6.11,1.44,0.6,0.4,0.0,0.8,0.0,0.7,0.0,-24.950000000000003,,-0.040740740740740744,4.67,0.4500000000000002,-0.7,0,Anton Zafir,Ian Freeman,Orthodox,Orthodox
14.0,15.0,7.0,9.0,175.26,170.18,70.31,52.16,177.8,172.72,37.0,27.0,3.36,6.54,0.48,0.42,3.26,6.55,0.62,0.51,0.78,0.91,0.55,0.62,0.34,0.65,0.2,0.0,5.079999999999984,18.150000000000006,5.0800000000000125,0.04166666666666663,-0.13,-3.18,0.2,0,Damir Hadzovic,Diana Belbita,Orthodox,Orthodox
13.0,3.0,11.0,3.0,187.96,180.34,83.91,77.11,203.2,,35.0,43.0,2.65,1.64,0.47,0.19,3.62,7.21,0.5,0.53,1.26,0.0,0.4,0.0,0.67,0.0,0.1,0.0,7.6200000000000045,6.799999999999997,,0.04166666666666663,1.26,1.01,0.1,0,Jamie Pickett,Charlie Ward,Orthodox,Orthodox
10.0,20.0,2.0,3.0,187.96,175.26,77.11,61.23,190.5,177.8,30.0,28.0,8.23,5.42,0.55,0.47,5.1,2.94,0.53,0.5,1.51,1.69,0.66,0.5,1.0,0.4,0.8,0.0,12.700000000000017,15.880000000000003,12.699999999999989,-0.03623188405797095,-0.17999999999999994,2.8100000000000005,0.8,0,Kevin Jousset,Vinicius Oliveira,Orthodox,Switch
16.0,12.0,7.0,3.0,177.8,177.8,70.31,70.31,180.34,177.8,32.0,36.0,3.83,1.7,0.46,0.53,3.37,1.75,0.56,0.51,1.55,2.6,0.52,0.51,0.63,0.55,0.0,1.1,0.0,0.0,2.539999999999992,-0.10434782608695659,-1.05,2.13,-1.1,1,Austin Hubbard,Chris Wade,Orthodox,Orthodox
20.0,24.0,6.0,10.0,175.26,190.5,70.31,70.31,182.88,187.96,38.0,39.0,2.39,1.74,0.48,0.47,2.08,2.41,0.63,0.58,1.76,1.66,0.37,0.35,0.65,0.72,0.4,0.1,-15.240000000000009,0.0,-5.0800000000000125,0.06334841628959276,0.10000000000000009,0.6500000000000001,0.30000000000000004,0,Leandro Silva,Alexander Yakovlev,Orthodox,Southpaw
9.0,8.0,7.0,7.0,165.1,177.8,61.23,70.31,,,34.0,35.0,1.6,1.47,0.5,0.29,2.89,8.53,0.28,0.29,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,-12.700000000000017,-9.080000000000005,,0.029166666666666674,0.0,0.13000000000000012,0.0,1,Sheila Gaff,Ben Wall,Orthodox,Orthodox
0.0,31.0,4.0,12.0,162.56,182.88,107.05,77.11,,185.42,53.0,34.0,0.0,3.35,0.0,0.44,0.0,2.55,0.0,0.69,0.0,1.56,0.0,0.58,0.0,0.66,0.0,0.2,-20.319999999999993,29.939999999999998,,-0.7209302325581395,-1.56,-3.35,-0.2,0,Joe Son,Jordan Mein,Orthodox,Orthodox
22.0,1.0,20.0,0.0,167.64,170.18,70.31,77.11,,,41.0,,1.64,0.0,0.32,0.0,3.58,0.0,0.62,0.0,1.33,0.0,0.4,0.0,0.0,0.0,0.7,0.0,-2.5400000000000205,-6.799999999999997,,-0.47619047619047616,1.33,1.64,0.7,1,Diego Saraiva,Marcelo Mello,Orthodox,Southpaw
23.0,11.0,5.0,4.0,182.88,175.26,77.11,65.77,,185.42,48.0,36.0,0.97,1.61,0.27,0.51,1.87,4.74,0.48,0.3,0.0,3.92,0.0,0.75,0.37,0.6,0.5,3.3,7.6200000000000045,11.340000000000003,,0.08809523809523812,-3.92,-0.6400000000000001,-2.8,0,Julio Paulino,Herbert Burns,Orthodox,Orthodox
16.0,17.0,6.0,4.0,187.96,185.42,127.01,77.11,,190.5,58.0,36.0,0.84,2.49,0.5,0.44,1.37,3.01,0.42,0.55,4.19,2.46,0.69,0.23,0.5,0.83,2.8,0.4,2.5400000000000205,49.900000000000006,,-0.08225108225108224,1.7300000000000004,-1.6500000000000004,2.4,0,Ron Waterman,Cathal Pendred,Orthodox,Orthodox
10.0,11.0,3.0,3.0,185.42,170.18,77.11,61.23,180.34,,39.0,40.0,2.26,6.54,0.4,0.53,3.73,5.42,0.37,0.36,3.23,2.8,0.37,1.0,0.14,0.8,0.0,0.0,15.23999999999998,15.880000000000003,,-0.016483516483516425,0.43000000000000016,-4.28,0.0,0,Sheldon Westcott,Nick Denis,Southpaw,Orthodox
22.0,9.0,11.0,5.0,177.8,185.42,77.11,83.91,177.8,,50.0,43.0,2.72,1.37,0.39,0.41,2.79,2.55,0.65,0.31,1.6,2.94,0.48,1.0,0.47,0.0,1.4,0.0,-7.619999999999976,-6.799999999999997,,0.023809523809523725,-1.3399999999999999,1.35,1.4,0,Marcus Davis,Rob Yundt,Southpaw,Orthodox
18.0,15.0,5.0,6.0,182.88,182.88,77.11,83.91,,182.88,38.0,37.0,2.73,3.41,0.29,0.4,4.37,4.27,0.55,0.38,0.0,0.0,0.0,0.0,0.37,0.81,0.5,0.0,0.0,-6.799999999999997,,0.06832298136645965,0.0,-0.6800000000000002,0.5,0,Hernani Perpetuo,Elvis Mutapcic,Orthodox,Orthodox
8.0,21.0,1.0,9.0,175.26,193.04,61.23,107.95,170.18,195.58,19.0,40.0,1.28,4.49,0.44,0.47,1.52,3.33,0.46,0.56,3.57,0.3,0.33,0.5,0.0,0.81,1.8,0.1,-17.78,-46.720000000000006,-25.400000000000006,0.18888888888888888,3.27,-3.21,1.7,0,Raul Rosas Jr.,Junior Dos Santos,Switch,Orthodox
44.0,11.0,17.0,0.0,182.88,165.1,83.91,52.16,177.8,167.64,41.0,33.0,2.41,4.27,0.51,0.63,1.69,1.38,0.57,0.51,2.45,6.2,0.55,0.61,0.62,1.0,0.6,0.9,17.78,31.75,10.160000000000025,-0.2786885245901639,-3.75,-1.8599999999999994,-0.30000000000000004,0,Joe Riggs,Tatiana Suarez,Southpaw,Southpaw
17.0,15.0,14.0,8.0,190.5,177.8,104.33,70.31,193.04,190.5,38.0,36.0,4.38,4.36,0.44,0.37,5.47,5.67,0.55,0.47,0.45,0.33,0.23,0.5,0.83,0.73,0.0,0.7,12.699999999999989,34.019999999999996,2.539999999999992,-0.10378681626928477,0.12,0.019999999999999574,-0.7,0,Gian Villante,Yancy Medeiros,Orthodox,Orthodox
18.0,9.0,5.0,1.0,182.88,175.26,83.91,70.31,187.96,177.8,31.0,29.0,2.3,5.09,0.46,0.56,3.31,4.37,0.56,0.44,0.55,1.76,0.46,0.5,0.69,0.51,0.0,0.0,7.6200000000000045,13.599999999999994,10.159999999999997,-0.11739130434782608,-1.21,-2.79,0.0,0,Darren Till,Trevor Peek,Southpaw,Switch
8.0,11.0,5.0,5.0,172.72,187.96,56.7,77.11,170.18,187.96,35.0,38.0,2.9,2.7,0.58,0.42,2.8,3.63,0.54,0.52,0.85,1.36,0.57,0.66,0.76,0.5,0.0,0.7,-15.240000000000009,-20.409999999999997,-17.78,-0.07211538461538458,-0.5100000000000001,0.19999999999999973,-0.7,1,Poliana Botelho,Brandon Thatch,Orthodox,Switch
25.0,13.0,10.0,7.0,182.88,182.88,77.11,83.91,187.96,187.96,41.0,34.0,2.46,3.32,0.35,0.39,3.44,3.44,0.51,0.61,0.73,1.46,0.35,0.39,0.35,0.83,0.4,0.0,0.0,-6.799999999999997,0.0,0.06428571428571428,-0.73,-0.8599999999999999,0.4,1,Dan Hardy,Alessio Di Chirico,Orthodox,Orthodox
17.0,8.0,11.0,7.0,190.5,182.88,106.59,120.2,,,50.0,53.0,2.61,0.83,0.69,0.42,3.91,2.23,0.26,0.4,4.34,0.43,0.57,1.0,0.66,0.54,4.3,0.4,7.6200000000000045,-13.61,,0.07380952380952377,3.9099999999999997,1.7799999999999998,3.9,1,Branden Lee Hinkle,John Marsh,Orthodox,Orthodox
0.0,8.0,1.0,1.0,177.8,177.8,83.91,70.31,,177.8,48.0,27.0,0.63,1.87,0.33,0.29,17.05,4.0,0.32,0.44,0.0,1.0,0.0,0.2,0.0,0.57,0.0,0.0,0.0,13.599999999999994,,-0.8888888888888888,-1.0,-1.2400000000000002,0.0,0,Jason Thacker,Michal Figlak,Orthodox,Orthodox
15.0,8.0,6.0,0.0,190.5,187.96,92.99,102.97,205.74,,27.0,49.0,8.41,2.5,0.46,0.71,6.77,0.17,0.56,0.84,0.0,7.51,0.0,0.85,0.0,0.0,0.0,2.5,2.539999999999992,-9.980000000000004,,-0.2857142857142857,-7.51,5.91,-2.5,1,Brendson Ribeiro,Tom Murphy,Orthodox,Southpaw
23.0,16.0,9.0,5.0,182.88,190.5,77.11,120.2,195.58,195.58,30.0,32.0,5.08,4.6,0.49,0.49,6.68,3.83,0.48,0.48,0.67,0.23,1.0,0.4,0.65,0.56,0.2,0.0,-7.6200000000000045,-43.09,0.0,-0.04315476190476186,0.44000000000000006,0.4800000000000004,0.2,1,Jared Gooden,Augusto Sakai,Orthodox,Orthodox
9.0,7.0,4.0,4.0,193.04,180.34,92.99,77.11,203.2,,35.0,39.0,3.35,1.0,0.39,0.41,4.82,2.6,0.49,0.71,0.23,0.0,0.5,0.0,0.42,0.0,0.2,0.0,12.699999999999989,15.879999999999995,,0.05594405594405594,0.23,2.35,0.2,1,Justin Ledet,Albert Cheng,Orthodox,Orthodox
18.0,28.0,13.0,9.0,177.8,175.26,65.77,77.11,172.72,177.8,44.0,45.0,2.77,3.13,0.24,0.45,4.79,2.67,0.52,0.6,0.3,0.98,0.26,0.42,0.42,0.6,0.5,0.5,2.5400000000000205,-11.340000000000003,-5.0800000000000125,-0.17611159546643418,-0.6799999999999999,-0.3599999999999999,0.0,0,Leonard Garcia,Francisco Trinaldo,Orthodox,Southpaw
8.0,13.0,4.0,8.0,162.56,157.48,56.7,52.16,162.56,160.02,28.0,30.0,3.27,6.93,0.45,0.48,4.1,7.98,0.46,0.56,1.27,0.25,0.41,0.14,0.57,0.92,0.4,0.0,5.0800000000000125,4.540000000000006,2.539999999999992,0.04761904761904756,1.02,-3.6599999999999997,0.4,1,Veronica Hardy,Emily Ducote,Southpaw,Orthodox
21.0,7.0,9.0,1.0,193.04,175.26,107.95,70.31,195.58,172.72,40.0,28.0,4.49,3.08,0.47,0.42,3.33,5.35,0.56,0.59,0.3,0.92,0.5,0.5,0.81,0.5,0.1,0.0,17.78,37.64,22.860000000000014,-0.17500000000000004,-0.6200000000000001,1.4100000000000001,0.1,0,Junior Dos Santos,Yanal Ashmouz,Orthodox,Orthodox
13.0,11.0,5.0,2.0,190.5,190.5,70.31,115.67,193.04,203.2,37.0,43.0,4.13,2.38,0.39,0.7,3.31,1.95,0.6,0.4,0.26,8.93,0.33,0.78,0.57,0.5,0.7,2.4,0.0,-45.36,-10.159999999999997,-0.12393162393162394,-8.67,1.75,-1.7,0,James Vick,Juan Espino,Orthodox,Orthodox
12.0,8.0,3.0,1.0,187.96,162.56,83.91,56.7,190.5,165.1,27.0,31.0,3.66,4.37,0.4,0.36,3.58,9.84,0.51,0.5,1.49,1.28,0.41,0.33,0.5,0.75,0.9,0.0,25.400000000000006,27.209999999999994,25.400000000000006,-0.0888888888888888,0.20999999999999996,-0.71,0.9,0,Joe Pyfer,Jose Torres,Orthodox,Orthodox
10.0,23.0,4.0,10.0,172.72,182.88,65.77,83.91,170.18,185.42,33.0,34.0,3.84,2.74,0.35,0.25,2.83,4.19,0.67,0.56,0.72,0.0,0.28,0.0,0.73,0.2,0.0,0.0,-10.159999999999997,-18.14,-15.23999999999998,0.017316017316017285,0.72,1.0999999999999996,0.0,0,Justin Lawrence,Jack Marshman,Orthodox,Orthodox
18.0,13.0,5.0,8.0,172.72,170.18,61.23,56.7,177.8,,27.0,38.0,4.19,3.2,0.4,0.34,4.55,3.43,0.55,0.69,1.37,0.0,0.37,0.0,0.84,0.16,0.0,0.0,2.539999999999992,4.529999999999994,,0.16356107660455488,1.37,0.9900000000000002,0.0,1,Cristian Quinonez,Tateki Matsuda,Orthodox,Orthodox
1.0,22.0,3.0,6.0,182.88,175.26,90.72,70.31,,187.96,,35.0,0.0,5.32,0.0,0.49,0.0,4.66,0.0,0.54,0.0,0.67,0.0,0.55,0.0,0.66,0.0,0.1,7.6200000000000045,20.409999999999997,,-0.5357142857142857,-0.67,-5.32,-0.1,0,David Hood,Conor McGregor,Unknown,Southpaw
19.0,11.0,1.0,3.0,190.5,187.96,92.99,108.41,190.5,200.66,31.0,34.0,3.64,3.18,0.53,0.37,2.25,4.21,0.59,0.52,1.02,0.89,0.31,0.18,0.86,0.0,0.0,0.0,2.539999999999992,-15.420000000000002,-10.159999999999997,0.16428571428571426,0.13,0.45999999999999996,0.0,1,Magomed Ankalaev,Mohammed Usman,Orthodox,Orthodox
24.0,12.0,11.0,2.0,177.8,190.5,77.11,83.91,182.88,,41.0,39.0,2.49,1.79,0.41,0.52,2.19,3.49,0.58,0.45,5.27,2.83,0.59,0.5,0.59,0.66,1.0,0.0,-12.699999999999989,-6.799999999999997,,-0.17142857142857137,2.4399999999999995,0.7000000000000002,1.0,1,Karo Parisyan,Alberto Uda,Orthodox,Orthodox
6.0,13.0,3.0,6.0,175.26,182.88,61.23,70.31,,185.42,33.0,37.0,1.33,2.67,0.27,0.43,3.33,3.56,0.6,0.43,1.5,1.25,0.5,0.27,0.5,0.45,0.0,0.4,-7.6200000000000045,-9.080000000000005,,-0.01754385964912286,0.25,-1.3399999999999999,-0.4,0,Alexis Dufresne,Dan Moret,Orthodox,Southpaw
11.0,9.0,5.0,7.0,170.18,175.26,56.7,70.31,167.64,182.88,31.0,41.0,3.56,3.79,0.51,0.41,2.16,2.5,0.55,0.74,3.42,0.45,0.63,0.5,0.82,0.71,0.5,0.0,-5.079999999999984,-13.61,-15.240000000000009,0.125,2.9699999999999998,-0.22999999999999998,0.5,0,Justin Scoggins,Nate Mohr,Southpaw,Orthodox
1.0,12.0,1.0,6.0,182.88,185.42,81.65,70.31,,187.96,,31.0,0.0,2.12,0.0,0.48,0.0,2.25,0.0,0.49,0.0,0.66,0.0,1.0,0.0,0.55,0.0,0.7,-2.539999999999992,11.340000000000003,,-0.16666666666666663,-0.66,-2.12,-0.7,0,Fred Ettish,Niklas Stolze,Southpaw,Switch
12.0,8.0,3.0,4.0,187.96,182.88,83.91,65.77,193.04,198.12,35.0,34.0,2.62,7.58,0.39,0.39,3.36,8.88,0.51,0.58,1.3,0.0,0.4,0.0,0.33,0.0,1.3,0.0,5.0800000000000125,18.14,-5.0800000000000125,0.13333333333333341,1.3,-4.96,1.3,0,Roman Dolidze,Aalon Cruz,Orthodox,Switch
9.0,23.0,4.0,5.0,193.04,182.88,92.99,77.11,203.2,,35.0,48.0,3.35,0.97,0.39,0.27,4.82,1.87,0.49,0.48,0.23,0.0,0.5,0.0,0.42,0.37,0.2,0.5,10.159999999999997,15.879999999999995,,-0.1291208791208791,0.23,2.38,-0.3,0,Justin Ledet,Julio Paulino,Orthodox,Orthodox
11.0,15.0,1.0,9.0,170.18,175.26,56.7,70.31,165.1,172.72,34.0,41.0,6.05,1.57,0.39,0.5,3.31,1.29,0.69,0.51,1.36,1.24,0.46,0.5,0.91,0.25,0.0,1.2,-5.079999999999984,-13.61,-7.6200000000000045,0.29166666666666663,0.1200000000000001,4.4799999999999995,-1.2,1,Manon Fiorot,Alvin Robinson,Orthodox,Southpaw
11.0,9.0,3.0,2.0,170.18,172.72,61.23,65.77,,175.26,40.0,32.0,6.54,3.92,0.53,0.53,5.42,2.08,0.36,0.58,2.8,1.97,1.0,0.34,0.8,0.67,0.0,1.3,-2.539999999999992,-4.539999999999999,,-0.032467532467532534,0.8299999999999998,2.62,-1.3,0,Nick Denis,Hunter Azure,Orthodox,Orthodox
11.0,8.0,5.0,4.0,177.8,182.88,70.31,83.91,185.42,193.04,30.0,40.0,6.28,2.03,0.45,0.32,6.95,2.57,0.47,0.6,0.83,1.93,0.5,0.83,0.53,0.63,0.3,0.0,-5.079999999999984,-13.599999999999994,-7.6200000000000045,0.02083333333333337,-1.1,4.25,0.3,1,Gabe Green,Eddie Gordon,Switch,Orthodox
10.0,13.0,2.0,4.0,185.42,177.8,77.11,70.31,185.42,177.8,32.0,34.0,3.83,4.55,0.46,0.48,3.33,4.38,0.52,0.43,3.04,2.12,0.6,0.83,0.16,0.69,1.0,0.4,7.619999999999976,6.799999999999997,7.619999999999976,0.06862745098039225,0.9199999999999999,-0.7199999999999998,0.6,0,Mike Malott,Leonardo Mafra,Orthodox,Orthodox
8.0,16.0,5.0,10.0,187.96,182.88,92.99,65.77,,187.96,58.0,38.0,1.52,2.69,0.41,0.39,1.91,3.63,0.41,0.56,1.06,1.94,0.14,0.17,0.37,0.8,0.0,0.3,5.0800000000000125,27.22,,0.0,-0.8799999999999999,-1.17,-0.3,0,Mike van Arsdale,Jonathan Brookins,Switch,Southpaw
13.0,11.0,4.0,3.0,190.5,175.26,83.91,65.77,190.5,180.34,29.0,36.0,4.53,3.47,0.54,0.57,3.26,3.5,0.61,0.57,0.87,5.2,0.31,0.44,0.76,0.61,1.5,1.4,15.240000000000009,18.14,10.159999999999997,-0.021008403361344574,-4.33,1.06,0.10000000000000009,0,Nassourdine Imavov,Jimy Hettes,Orthodox,Southpaw
8.0,14.0,4.0,7.0,193.04,180.34,107.05,65.77,198.12,185.42,31.0,31.0,5.08,4.22,0.48,0.32,3.46,5.0,0.57,0.5,0.64,2.81,0.5,0.39,0.42,0.71,0.6,0.5,12.699999999999989,41.28,12.700000000000017,0.0,-2.17,0.8600000000000003,0.09999999999999998,1,Lukasz Brzeski,Clay Collard,Orthodox,Orthodox
35.0,18.0,14.0,8.0,170.18,170.18,70.31,56.7,177.8,,45.0,37.0,3.81,2.23,0.41,0.56,3.52,1.44,0.6,0.45,1.23,1.31,0.65,0.66,0.63,0.2,0.8,0.7,0.0,13.61,,0.02197802197802201,-0.08000000000000007,1.58,0.10000000000000009,1,Takanori Gomi,Kalindra Faria,Southpaw,Switch
39.0,13.0,16.0,8.0,187.96,157.48,102.06,52.16,195.58,160.02,47.0,30.0,1.05,6.93,0.47,0.48,1.78,7.98,0.5,0.56,0.0,0.25,0.0,0.14,0.25,0.92,1.0,0.0,30.480000000000018,49.900000000000006,35.56,0.09004329004329004,-0.25,-5.88,1.0,1,Gilbert Yvel,Emily Ducote,Orthodox,Orthodox
9.0,11.0,6.0,1.0,165.1,187.96,61.23,111.58,170.18,203.2,27.0,31.0,1.88,4.31,0.39,0.48,3.02,4.76,0.4,0.43,1.55,1.2,0.25,0.33,0.25,0.77,2.3,0.7,-22.860000000000014,-50.35,-33.01999999999998,-0.31666666666666665,0.3500000000000001,-2.4299999999999997,1.5999999999999999,1,JP Buys,Rodrigo Nascimento,Orthodox,Orthodox
22.0,11.0,6.0,1.0,180.34,177.8,65.77,65.77,180.34,185.42,35.0,28.0,3.02,2.81,0.4,0.53,3.46,1.57,0.5,0.59,2.44,0.96,0.34,0.66,0.4,0.76,1.6,0.5,2.539999999999992,0.0,-5.079999999999984,-0.13095238095238093,1.48,0.20999999999999996,1.1,1,Damon Jackson,JeongYeong Lee,Switch,Orthodox
13.0,5.0,6.0,2.0,185.42,160.02,83.91,56.7,182.88,162.56,41.0,32.0,3.56,1.0,0.54,0.35,2.94,2.07,0.45,0.5,1.15,2.0,0.22,0.66,0.34,0.0,0.9,1.0,25.399999999999977,27.209999999999994,20.319999999999993,-0.03007518796992481,-0.8500000000000001,2.56,-0.09999999999999998,1,Garreth McLellan,Isabela de Padua,Southpaw,Orthodox
7.0,22.0,3.0,13.0,170.18,177.8,52.16,70.31,172.72,180.34,31.0,43.0,2.79,2.01,0.47,0.39,2.57,3.7,0.57,0.62,0.0,0.0,0.0,0.0,0.33,0.26,0.0,1.4,-7.6200000000000045,-18.150000000000006,-7.6200000000000045,0.0714285714285714,0.0,0.7800000000000002,-1.4,1,Miranda Granger,Jason Dent,Orthodox,Orthodox
12.0,21.0,1.0,5.0,177.8,185.42,70.31,92.99,175.26,193.04,27.0,42.0,6.16,3.29,0.52,0.38,3.4,2.26,0.52,0.57,0.95,3.55,0.66,0.6,0.6,0.82,0.5,0.4,-7.619999999999976,-22.679999999999993,-17.78,0.11538461538461542,-2.5999999999999996,2.87,0.09999999999999998,1,Esteban Ribovics,Tomasz Drwal,Orthodox,Orthodox
14.0,4.0,2.0,5.0,175.26,162.56,61.23,52.16,175.26,165.1,30.0,32.0,5.69,3.89,0.48,0.43,3.99,4.75,0.53,0.53,2.25,2.0,0.44,0.57,0.66,0.61,1.0,0.6,12.699999999999989,9.07,10.159999999999997,0.4305555555555556,0.25,1.8000000000000003,0.4,1,Mario Bautista,Kailin Curran,Switch,Orthodox
11.0,10.0,3.0,4.0,175.26,177.8,70.31,77.11,,182.88,35.0,34.0,3.25,2.6,0.43,0.46,4.45,2.87,0.54,0.58,2.53,0.0,0.58,0.0,0.77,0.83,0.7,0.0,-2.5400000000000205,-6.799999999999997,,0.0714285714285714,2.53,0.6499999999999999,0.7,1,David Michaud,Salim Touahri,Orthodox,Orthodox
10.0,9.0,4.0,3.0,190.5,182.88,111.13,70.31,193.04,182.88,34.0,33.0,2.95,2.08,0.51,0.52,2.95,0.74,0.56,0.67,1.85,2.22,0.33,0.25,1.0,0.8,1.2,0.7,7.6200000000000045,40.81999999999999,10.159999999999997,-0.0357142857142857,-0.3700000000000001,0.8700000000000001,0.5,0,Allen Crowder,Don Madge,Orthodox,Southpaw
13.0,6.0,2.0,3.0,160.02,187.96,56.7,77.11,157.48,193.04,30.0,39.0,2.12,2.83,0.46,0.5,1.66,3.77,0.62,0.5,4.54,1.2,0.57,0.45,0.69,0.71,0.6,1.0,-27.939999999999998,-20.409999999999997,-35.56,0.20000000000000007,3.34,-0.71,-0.4,0,Jarred Brooks,Nick Osipczak,Switch,Orthodox
5.0,34.0,3.0,10.0,170.18,175.26,61.23,83.91,182.88,180.34,36.0,46.0,0.7,3.02,0.1,0.46,1.88,3.35,0.72,0.53,0.0,1.69,0.0,0.48,0.0,0.77,0.0,0.5,-5.079999999999984,-22.68,2.539999999999992,-0.1477272727272727,-1.69,-2.3200000000000003,-0.5,1,Bharat Kandare,Hector Lombard,Orthodox,Southpaw
9.0,12.0,4.0,1.0,165.1,162.56,61.23,56.7,,167.64,40.0,24.0,2.73,5.58,0.31,0.52,5.57,3.32,0.46,0.62,1.0,2.86,0.09,0.36,0.33,0.83,0.0,1.2,2.539999999999992,4.529999999999994,,-0.23076923076923084,-1.8599999999999999,-2.85,-1.2,0,Tim Gorman,Erin Blanchfield,Southpaw,Orthodox
12.0,21.0,0.0,11.0,172.72,185.42,61.23,65.77,180.34,185.42,26.0,39.0,4.47,3.0,0.58,0.33,2.44,3.88,0.57,0.59,3.96,0.6,0.41,0.36,0.83,0.38,0.6,1.8,-12.699999999999989,-4.539999999999999,-5.079999999999984,0.34375,3.36,1.4699999999999998,-1.2000000000000002,1,Farid Basharat,Cole Miller,Orthodox,Orthodox
42.0,17.0,6.0,4.0,187.96,185.42,83.91,77.11,193.04,190.5,38.0,36.0,3.75,2.49,0.5,0.44,1.21,3.01,0.68,0.55,1.59,2.46,0.6,0.23,0.59,0.83,1.1,0.4,2.5400000000000205,6.799999999999997,2.539999999999992,0.06547619047619047,-0.8699999999999999,1.2599999999999998,0.7000000000000001,0,Gegard Mousasi,Cathal Pendred,Orthodox,Orthodox
12.0,11.0,3.0,12.0,180.34,185.42,70.31,83.91,177.8,,38.0,50.0,2.2,0.69,0.49,0.67,3.0,3.2,0.54,0.29,0.85,0.0,0.18,0.0,0.1,0.2,2.1,0.0,-5.079999999999984,-13.599999999999994,,0.32173913043478264,0.85,1.5100000000000002,2.1,1,Andrew Holbrook,Curtis Stout,Southpaw,Southpaw
10.0,2.0,4.0,1.0,172.72,190.5,56.7,120.2,170.18,,39.0,,3.86,0.0,0.55,0.0,2.93,6.38,0.52,0.28,0.43,0.0,0.42,0.0,0.53,0.5,0.4,0.0,-17.78,-63.5,,0.04761904761904767,0.43,3.86,0.4,0,Antonina Shevchenko,Sean Gannon,Southpaw,Southpaw
15.0,9.0,3.0,3.0,167.64,203.2,61.23,115.67,162.56,,32.0,42.0,4.71,1.52,0.49,0.38,4.98,3.29,0.48,0.33,1.5,0.91,0.27,0.33,0.52,0.2,0.0,0.0,-35.56,-54.440000000000005,,0.08333333333333337,0.59,3.19,0.0,1,Brad Katona,Jack May,Orthodox,Switch
8.0,9.0,4.0,2.0,162.56,170.18,56.7,65.77,162.56,,28.0,36.0,3.27,1.01,0.45,0.69,4.1,3.83,0.46,0.35,1.27,0.85,0.41,0.33,0.57,0.63,0.4,0.8,-7.6200000000000045,-9.069999999999993,,-0.1515151515151516,0.42000000000000004,2.26,-0.4,0,Veronica Hardy,Dashon Johnson,Southpaw,Orthodox
8.0,27.0,4.0,13.0,182.88,172.72,77.11,70.31,182.88,177.8,41.0,35.0,3.96,4.34,0.26,0.4,4.82,4.23,0.5,0.51,0.0,0.71,0.0,0.18,0.8,0.56,0.0,0.1,10.159999999999997,6.799999999999997,5.079999999999984,-0.008333333333333415,-0.71,-0.3799999999999999,-0.1,1,Chris Cope,Drew Dober,Orthodox,Southpaw
37.0,12.0,19.0,6.0,193.04,167.64,92.99,56.7,193.04,172.72,35.0,33.0,3.21,2.57,0.48,0.42,4.47,1.88,0.46,0.63,0.49,2.83,0.26,0.51,0.48,0.46,0.6,0.2,25.400000000000006,36.28999999999999,20.319999999999993,-0.005952380952380931,-2.34,0.6400000000000001,0.39999999999999997,0,Anthony Smith,Eric Shelton,Orthodox,Orthodox
6.0,14.0,3.0,8.0,185.42,175.26,83.91,65.77,,175.26,34.0,37.0,6.33,3.08,0.44,0.36,7.53,3.86,0.51,0.47,2.0,1.67,0.16,0.35,0.5,0.38,0.0,1.0,10.159999999999997,18.14,,0.030303030303030276,0.33000000000000007,3.25,-1.0,1,Collin Hart,Charles Rosa,Orthodox,Switch
