fighter1_wins,fighter1_losses,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_SLpM,fighter1_sig_str_acc,fighter1_SApM,fighter1_str_def,fighter1_td_avg,fighter1_td_acc,fighter1_td_def,fighter1_sub_avg,fighter2_wins,fighter2_losses,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_SLpM,fighter2_sig_str_acc,fighter2_SApM,fighter2_str_def,fighter2_td_avg,fighter2_td_acc,fighter2_td_def,fighter2_sub_avg,height_diff,weight_diff,reach_diff,win_rate_diff,td_avg_diff,SLpM_diff,sub_avg_diff,fighter1_won
10.0,5.0,182.88,83.91,182.88,Orthodox,29.0,1.8,0.55,2.51,0.43,2.69,0.52,0.73,1.1,14.0,4.0,160.02,52.16,160.02,Orthodox,33.0,1.75,0.45,3.6,0.56,2.54,0.45,0.4,1.4,22.859999999999985,31.75,22.859999999999985,-0.11184210526315785,0.1499999999999999,0.050000000000000044,-0.2999999999999998,1
23.0,11.0,185.42,92.99,190.5,Orthodox,44.0,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6,5.0,6.0,182.88,86.18,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.539999999999992,6.809999999999988,,0.24047619047619045,0.44,5.29,0.6,1
16.0,5.0,177.8,70.31,185.42,Orthodox,36.0,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,12.0,0.0,172.72,61.23,180.34,Orthodox,26.0,4.47,0.58,2.44,0.57,3.96,0.41,0.83,0.6,5.0800000000000125,9.080000000000005,5.079999999999984,-0.19580419580419584,-3.0,-1.7899999999999996,0.09999999999999998,0
26.0,15.0,172.72,77.11,177.8,Orthodox,43.0,2.23,0.42,2.21,0.69,3.76,0.63,0.67,0.9,11.0,0.0,187.96,92.99,195.58,Orthodox,26.0,2.74,0.45,2.49,0.45,3.86,0.68,0.71,0.8,-15.240000000000009,-15.879999999999995,-17.78,-0.29761904761904756,-0.10000000000000009,-0.5100000000000002,0.09999999999999998,1
45.0,9.0,175.26,77.11,185.42,Switch,50.0,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,11.0,5.0,182.88,65.77,182.88,Orthodox,34.0,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5,-7.6200000000000045,11.340000000000003,2.539999999999992,0.17112299465240643,2.43,0.3800000000000001,0.7,0
10.0,1.0,165.1,56.7,165.1,Orthodox,22.0,9.08,0.53,5.77,0.6,1.14,0.42,0.78,0.0,16.0,8.0,170.18,61.23,177.8,Orthodox,36.0,0.9,0.27,3.89,0.4,1.42,0.5,0.44,0.0,-5.0800000000000125,-4.529999999999994,-12.700000000000017,0.19333333333333336,-0.28,8.18,0.0,1
8.0,2.0,193.04,83.91,200.66,Orthodox,42.0,1.78,0.35,1.79,0.61,1.87,0.53,0.6,1.9,9.0,5.0,167.64,56.7,,Orthodox,40.0,2.72,0.25,3.57,0.68,0.0,0.0,0.0,0.0,25.400000000000006,27.209999999999994,,0.12727272727272732,1.87,-0.9400000000000002,1.9,0
9.0,18.0,182.88,92.99,,Orthodox,51.0,4.0,0.5,4.43,0.64,2.14,0.25,0.5,2.1,12.0,4.0,185.42,120.2,,Orthodox,41.0,1.03,0.31,3.01,0.55,0.0,0.0,0.57,0.0,-2.539999999999992,-27.210000000000008,,-0.38445378151260506,2.14,2.9699999999999998,2.1,0
17.0,6.0,180.34,70.31,177.8,Orthodox,39.0,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2,13.0,7.0,182.88,83.91,187.96,Orthodox,34.0,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,-2.539999999999992,-13.599999999999994,-10.159999999999997,0.0892857142857143,-1.17,0.38000000000000034,0.2,0
15.0,5.0,172.72,65.77,177.8,Orthodox,42.0,4.09,0.53,2.69,0.56,2.19,0.37,0.82,0.5,25.0,9.0,177.8,83.91,185.42,Orthodox,43.0,1.86,0.48,4.79,0.38,2.08,0.46,0.25,2.4,-5.0800000000000125,-18.14,-7.619999999999976,0.0,0.10999999999999988,2.2299999999999995,-1.9,0
36.0,17.0,185.42,83.91,195.58,Southpaw,36.0,3.18,0.45,3.37,0.53,2.17,0.38,0.34,1.6,18.0,6.0,193.04,92.99,195.58,Orthodox,40.0,4.03,0.47,4.41,0.45,0.36,0.33,0.85,0.4,-7.6200000000000045,-9.079999999999998,0.0,-0.053333333333333344,1.81,-0.8500000000000001,1.2000000000000002,0
11.0,5.0,185.42,70.31,,Orthodox,38.0,3.13,0.3,4.56,0.46,0.0,0.0,0.33,0.0,3.0,2.0,185.42,81.65,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.340000000000003,,0.1470588235294118,0.0,3.13,0.0,1
20.0,6.0,175.26,70.31,182.88,Orthodox,38.0,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4,8.0,3.0,193.04,105.23,,Orthodox,45.0,2.92,0.46,1.51,0.68,0.53,0.07,0.37,1.6,-17.78,-34.92,,0.07407407407407407,1.23,-0.5299999999999998,-1.2000000000000002,1
16.0,8.0,172.72,56.7,177.8,Orthodox,34.0,4.23,0.38,4.56,0.55,0.59,0.44,0.5,1.0,12.0,4.0,190.5,120.2,195.58,Southpaw,39.0,3.43,0.45,3.08,0.44,1.09,0.24,0.69,0.0,-17.78,-63.5,-17.78,-0.0658823529411765,-0.5000000000000001,0.8000000000000003,1.0,0
9.0,4.0,187.96,83.91,182.88,Orthodox,33.0,4.86,0.44,4.99,0.51,0.0,0.0,0.53,2.6,19.0,4.0,182.88,106.59,,Orthodox,44.0,0.51,0.5,4.62,0.57,0.0,0.0,0.2,5.1,5.0800000000000125,-22.680000000000007,,-0.14880952380952372,0.0,4.3500000000000005,-2.4999999999999996,1
17.0,6.0,182.88,83.91,190.5,Orthodox,33.0,2.13,0.24,4.47,0.6,0.0,0.0,1.0,0.0,16.0,5.0,167.64,52.16,165.1,Orthodox,36.0,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,15.240000000000009,31.75,25.400000000000006,-0.018939393939393923,-0.27,-4.15,-0.1,1
15.0,7.0,185.42,77.11,187.96,Orthodox,42.0,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,9.0,1.0,175.26,83.91,187.96,Orthodox,35.0,0.18,0.08,6.14,0.36,0.0,0.0,0.25,0.0,10.159999999999997,-6.799999999999997,0.0,-0.16600790513833996,1.94,3.48,0.0,0
15.0,2.0,177.8,70.31,185.42,Switch,29.0,8.14,0.58,3.15,0.56,3.26,0.66,0.88,1.6,8.0,2.0,172.72,61.23,180.34,Orthodox,24.0,2.93,0.52,3.65,0.53,4.06,0.46,0.42,0.3,5.0800000000000125,9.080000000000005,5.079999999999984,0.10606060606060608,-0.7999999999999998,5.210000000000001,1.3,1
0.0,1.0,182.88,90.72,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,185.42,65.77,187.96,Southpaw,34.0,6.14,0.48,6.29,0.47,1.63,0.46,0.58,0.8,-2.539999999999992,24.950000000000003,,-0.6904761904761905,-1.63,-6.14,-0.8,0
9.0,3.0,170.18,70.31,,Southpaw,34.0,2.17,0.44,4.34,0.48,1.36,0.33,0.0,0.0,9.0,2.0,165.1,61.23,,Switch,34.0,3.29,0.41,3.45,0.47,0.78,1.0,0.26,0.0,5.0800000000000125,9.080000000000005,,-0.05769230769230771,0.5800000000000001,-1.12,0.0,0
14.0,4.0,182.88,83.91,187.96,Southpaw,45.0,3.52,0.42,3.48,0.62,1.36,0.36,0.52,0.3,10.0,4.0,187.96,92.99,,Orthodox,43.0,1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,-5.0800000000000125,-9.079999999999998,,0.07017543859649122,0.24,2.45,-1.0,1
4.0,5.0,167.64,56.7,167.64,Southpaw,33.0,4.44,0.34,4.31,0.64,0.0,0.0,0.0,0.0,6.0,6.0,172.72,61.23,170.18,Orthodox,36.0,4.03,0.34,4.59,0.53,0.95,0.22,0.5,0.0,-5.0800000000000125,-4.529999999999994,-2.5400000000000205,-0.06153846153846154,-0.95,0.41000000000000014,0.0,0
14.0,3.0,193.04,92.99,198.12,Orthodox,32.0,4.01,0.5,2.3,0.53,0.82,0.25,0.9,0.2,10.0,1.0,187.96,83.91,200.66,Switch,28.0,5.96,0.62,3.82,0.5,0.45,0.14,0.5,0.0,5.079999999999984,9.079999999999998,-2.539999999999992,-0.05555555555555558,0.36999999999999994,-1.9500000000000002,0.2,1
23.0,5.0,187.96,83.91,190.5,Orthodox,28.0,3.87,0.54,3.6,0.46,1.36,0.47,0.58,1.7,15.0,3.0,185.42,77.11,185.42,Orthodox,39.0,3.46,0.46,2.66,0.56,0.0,0.0,0.66,0.0,2.5400000000000205,6.799999999999997,5.0800000000000125,0.003629764065335772,1.36,0.41000000000000014,1.7,1
10.0,4.0,172.72,65.77,170.18,Orthodox,33.0,3.84,0.35,2.83,0.67,0.72,0.28,0.73,0.0,16.0,4.0,180.34,92.99,,Orthodox,47.0,2.15,0.45,3.85,0.48,0.0,0.0,0.5,0.0,-7.6200000000000045,-27.22,,-0.09523809523809523,0.72,1.69,0.0,0
19.0,4.0,167.64,56.7,167.64,Orthodox,31.0,3.66,0.53,3.14,0.66,1.48,0.45,0.93,0.9,33.0,15.0,187.96,77.11,190.5,Orthodox,40.0,5.1,0.49,3.65,0.6,1.16,0.42,0.65,0.2,-20.32000000000002,-20.409999999999997,-22.860000000000014,0.11819727891156462,0.32000000000000006,-1.4399999999999995,0.7,1
9.0,3.0,170.18,61.23,172.72,Orthodox,35.0,2.59,0.43,2.86,0.5,0.54,0.33,0.5,0.3,11.0,3.0,167.64,61.23,167.64,Orthodox,23.0,3.06,0.52,4.56,0.53,3.06,0.75,0.5,0.0,2.5400000000000205,0.0,5.0800000000000125,-0.04102564102564099,-2.52,-0.4700000000000002,0.3,0
18.0,6.0,180.34,83.91,187.96,Orthodox,44.0,2.78,0.47,1.84,0.62,2.58,0.35,0.7,0.7,17.0,4.0,177.8,65.77,185.42,Orthodox,35.0,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3,2.539999999999992,18.14,2.5400000000000205,-0.052727272727272734,0.41999999999999993,-0.16000000000000014,0.39999999999999997,1
18.0,1.0,180.34,61.23,182.88,Switch,29.0,7.63,0.61,3.52,0.62,0.35,0.42,0.62,0.3,13.0,11.0,187.96,83.91,203.2,Orthodox,35.0,2.65,0.47,3.62,0.5,1.26,0.4,0.67,0.1,-7.6200000000000045,-22.68,-20.319999999999993,0.38,-0.91,4.98,0.19999999999999998,1
22.0,6.0,193.04,109.77,195.58,Orthodox,39.0,4.98,0.6,3.78,0.48,1.49,1.0,0.58,0.0,19.0,7.0,167.64,56.7,167.64,Orthodox,40.0,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,25.400000000000006,53.06999999999999,27.940000000000026,0.054916985951468655,0.87,2.4100000000000006,-1.1,1
13.0,2.0,154.94,52.16,160.02,Orthodox,30.0,2.7,0.3,4.48,0.58,0.25,1.0,0.28,0.2,25.0,22.0,187.96,83.91,,Orthodox,47.0,1.09,0.43,1.2,0.57,0.43,1.0,0.66,0.0,-33.02000000000001,-31.75,,0.29166666666666663,-0.18,1.61,0.2,0
19.0,4.0,172.72,61.23,177.8,Southpaw,29.0,4.64,0.5,3.76,0.58,0.44,0.41,0.69,0.1,19.0,1.0,190.5,92.99,190.5,Orthodox,31.0,3.64,0.53,2.25,0.59,1.02,0.31,0.86,0.0,-17.78,-31.759999999999998,-12.699999999999989,-0.11309523809523814,-0.5800000000000001,0.9999999999999996,0.1,1
21.0,9.0,182.88,83.91,195.58,Orthodox,41.0,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5,13.0,5.0,165.1,61.23,175.26,Orthodox,32.0,2.64,0.32,4.12,0.46,0.0,0.0,0.61,0.2,17.78,22.68,20.32000000000002,-0.00679117147707986,2.55,0.45999999999999996,0.3,1
42.0,21.0,177.8,70.31,177.8,Orthodox,44.0,2.33,0.41,2.29,0.57,1.3,0.35,0.3,2.2,16.0,8.0,175.26,70.31,,Southpaw,51.0,2.94,0.43,5.29,0.47,0.0,0.0,0.66,2.0,2.5400000000000205,0.0,,0.016249999999999987,1.3,-0.6099999999999999,0.20000000000000018,1
15.0,0.0,170.18,65.77,175.26,Orthodox,27.0,4.4,0.46,3.35,0.65,1.92,0.56,0.92,1.3,16.0,0.0,182.88,77.11,200.66,Orthodox,24.0,5.28,0.46,3.6,0.52,1.24,0.41,0.91,0.0,-12.699999999999989,-11.340000000000003,-25.400000000000006,-0.003676470588235281,0.6799999999999999,-0.8799999999999999,1.3,1
25.0,10.0,182.88,77.11,187.96,Orthodox,41.0,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,13.0,9.0,170.18,70.31,180.34,Orthodox,44.0,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,12.699999999999989,6.799999999999997,7.6200000000000045,0.12922705314009664,0.29,-1.04,0.10000000000000003,1
26.0,7.0,182.88,83.91,185.42,Orthodox,33.0,4.57,0.42,3.45,0.59,0.81,0.38,0.82,0.0,7.0,4.0,190.5,77.11,190.5,Orthodox,27.0,5.61,0.57,4.61,0.44,3.01,0.44,0.0,0.8,-7.6200000000000045,6.799999999999997,-5.0800000000000125,0.18137254901960775,-2.1999999999999997,-1.04,-0.8,1
29.0,15.0,182.88,77.11,,Orthodox,41.0,4.12,0.32,6.79,0.61,0.0,0.0,0.0,0.0,16.0,4.0,162.56,61.23,162.56,Orthodox,37.0,3.77,0.46,3.29,0.6,1.99,0.32,0.75,0.2,20.319999999999993,15.880000000000003,,-0.11746031746031738,-1.99,0.3500000000000001,-0.2,0
37.0,10.0,200.66,113.4,203.2,Orthodox,35.0,5.1,0.57,3.0,0.54,0.49,0.63,0.73,0.2,7.0,1.0,157.48,52.16,167.64,Southpaw,26.0,3.0,0.57,2.53,0.45,1.0,0.5,0.0,0.0,43.18000000000001,61.24000000000001,35.56,-0.00694444444444442,-0.51,2.0999999999999996,0.2,0
13.0,6.0,165.1,56.7,165.1,Orthodox,31.0,3.69,0.41,3.51,0.63,1.38,0.47,0.59,0.5,18.0,4.0,172.72,65.77,172.72,Orthodox,31.0,2.01,0.32,2.7,0.46,2.59,0.46,0.44,1.3,-7.6200000000000045,-9.069999999999993,-7.6200000000000045,-0.13260869565217392,-1.21,1.6800000000000002,-0.8,1
0.0,1.0,193.04,106.59,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,182.88,83.91,177.8,Southpaw,46.0,3.62,0.38,4.64,0.61,1.86,0.34,0.78,0.3,10.159999999999997,22.680000000000007,,-0.7222222222222222,-1.86,-3.62,-0.3,0
17.0,10.0,185.42,109.77,,Orthodox,44.0,1.66,0.46,5.31,0.46,0.0,0.0,0.5,0.5,0.0,3.0,187.96,77.11,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5400000000000205,32.66,,0.6071428571428571,0.0,1.66,0.5,1
22.0,11.0,180.34,83.91,190.5,Southpaw,38.0,1.72,0.34,4.03,0.49,0.0,0.0,0.07,0.0,17.0,3.0,165.1,52.16,160.02,Orthodox,34.0,5.55,0.44,3.56,0.61,0.86,0.66,0.7,0.0,15.240000000000009,31.75,30.47999999999999,-0.16246498599439774,-0.86,-3.83,0.0,1
18.0,12.0,177.8,77.11,,Orthodox,42.0,1.05,0.22,3.74,0.4,1.43,0.2,0.0,0.5,10.0,4.0,167.64,70.31,177.8,Orthodox,37.0,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6,10.160000000000025,6.799999999999997,,-0.08602150537634401,-0.52,-1.59,-0.09999999999999998,0
2.0,7.0,185.42,92.99,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,170.18,65.77,172.72,Switch,30.0,4.43,0.61,3.07,0.59,2.56,0.69,0.75,0.0,15.23999999999998,27.22,,-0.55,-2.56,-4.43,0.0,0
14.0,7.0,180.34,65.77,180.34,Orthodox,37.0,3.21,0.39,4.75,0.51,0.36,0.16,0.83,0.0,16.0,6.0,182.88,92.99,185.42,Orthodox,43.0,0.84,0.34,2.04,0.54,3.21,0.36,0.36,0.9,-2.539999999999992,-27.22,-5.079999999999984,-0.059288537549407105,-2.85,2.37,-0.9,0
14.0,9.0,182.88,83.91,187.96,Orthodox,41.0,1.37,0.54,2.96,0.44,0.0,0.0,0.28,2.1,10.0,4.0,180.34,70.31,185.42,Orthodox,34.0,1.64,0.41,2.17,0.54,1.75,0.41,0.5,0.3,2.539999999999992,13.599999999999994,2.5400000000000205,-0.08333333333333326,-1.75,-0.2699999999999998,1.8,1
12.0,5.0,172.72,70.31,180.34,Southpaw,38.0,3.65,0.53,1.77,0.57,0.4,0.25,0.3,0.4,11.0,3.0,182.88,70.31,,Orthodox,44.0,1.73,0.24,3.55,0.66,0.7,0.33,1.0,0.0,-10.159999999999997,0.0,,-0.06666666666666665,-0.29999999999999993,1.92,0.4,1
3.0,1.0,167.64,70.31,,Southpaw,53.0,0.72,0.75,4.65,0.3,5.37,0.37,0.0,0.0,7.0,7.0,170.18,61.23,,Southpaw,37.0,1.82,0.42,12.12,0.6,0.0,0.0,0.0,0.0,-2.5400000000000205,9.080000000000005,,0.1333333333333333,5.37,-1.1,0.0,0
11.0,4.0,182.88,77.11,177.8,Southpaw,49.0,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5,15.0,9.0,175.26,70.31,172.72,Southpaw,41.0,1.57,0.5,1.29,0.51,1.24,0.5,0.25,1.2,7.6200000000000045,6.799999999999997,5.0800000000000125,0.08750000000000002,1.01,-0.44999999999999996,0.30000000000000004,0
23.0,5.0,162.56,61.23,172.72,Orthodox,34.0,4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1,14.0,5.0,190.5,92.99,193.04,Orthodox,34.0,3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2,-27.939999999999998,-31.759999999999998,-20.319999999999993,0.09310344827586214,0.63,0.14000000000000012,-0.1,0
16.0,7.0,172.72,70.31,177.8,Orthodox,44.0,2.45,0.43,1.94,0.63,2.9,0.54,0.69,0.8,15.0,7.0,172.72,65.77,177.8,Orthodox,40.0,2.95,0.52,2.13,0.62,0.0,0.0,0.54,0.4,0.0,4.540000000000006,0.0,0.01449275362318836,2.9,-0.5,0.4,1
12.0,5.0,160.02,56.7,167.64,Orthodox,30.0,4.63,0.4,3.4,0.61,2.07,0.51,0.85,0.7,5.0,6.0,182.88,86.18,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.859999999999985,-29.480000000000004,,0.24999999999999994,2.07,4.63,0.7,1
24.0,16.0,170.18,61.23,175.26,Orthodox,39.0,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,27.0,1.0,193.04,112.49,213.36,Orthodox,36.0,4.29,0.57,2.22,0.64,1.93,0.45,0.95,0.5,-22.859999999999985,-51.26,-38.10000000000002,-0.3456686291000841,-1.5899999999999999,-0.8900000000000001,-0.4,1
13.0,14.0,177.8,120.2,182.88,Orthodox,50.0,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,4.0,2.0,180.34,146.51,,Orthodox,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.539999999999992,-26.309999999999988,,-0.1071428571428571,0.51,2.81,0.2,1
17.0,10.0,187.96,92.99,190.5,Orthodox,45.0,2.03,0.48,3.86,0.35,0.0,0.0,0.36,0.5,21.0,8.0,185.42,83.91,193.04,Orthodox,46.0,2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9,2.5400000000000205,9.079999999999998,-2.539999999999992,-0.09285714285714286,-1.55,-0.81,-1.4,0
18.0,5.0,162.56,61.23,182.88,Orthodox,32.0,2.82,0.41,3.91,0.48,1.21,0.25,0.35,1.6,13.0,7.0,182.88,83.91,187.96,Orthodox,34.0,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,-20.319999999999993,-22.68,-5.0800000000000125,0.13095238095238093,-0.25,-0.5,1.6,0
9.0,3.0,180.34,104.33,,Orthodox,41.0,1.07,0.36,1.83,0.47,0.0,0.0,0.7,0.0,15.0,6.0,160.02,52.16,165.1,Orthodox,29.0,4.56,0.5,5.62,0.48,0.33,0.14,0.85,0.0,20.319999999999993,52.17,,0.010489510489510523,-0.33,-3.4899999999999993,0.0,0
10.0,5.0,177.8,83.91,180.34,Orthodox,43.0,0.18,0.12,4.03,0.56,2.67,0.6,0.0,2.7,13.0,3.0,175.26,65.77,180.34,Orthodox,30.0,5.72,0.49,4.33,0.54,0.28,0.2,0.62,0.4,2.5400000000000205,18.14,0.0,-0.13970588235294112,2.3899999999999997,-5.54,2.3000000000000003,1
5.0,3.0,170.18,61.23,177.8,Orthodox,32.0,5.03,0.51,5.28,0.47,3.87,0.57,1.0,0.0,11.0,9.0,187.96,70.31,187.96,Switch,32.0,1.89,0.41,5.86,0.31,0.0,0.0,0.3,0.0,-17.78,-9.080000000000005,-10.159999999999997,0.031746031746031744,3.87,3.1400000000000006,0.0,1
25.0,9.0,185.42,77.11,195.58,Orthodox,43.0,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,11.0,10.0,190.5,116.57,,Orthodox,51.0,1.31,0.31,3.2,0.38,1.09,0.33,0.4,0.0,-5.0800000000000125,-39.459999999999994,,0.2142857142857143,-0.2300000000000001,0.20999999999999996,0.6,0
13.0,5.0,167.64,56.7,172.72,Southpaw,34.0,2.04,0.61,2.59,0.61,2.51,0.75,0.76,0.4,10.0,3.0,167.64,61.23,167.64,Orthodox,32.0,3.84,0.57,4.86,0.53,0.68,0.38,0.68,1.6,0.0,-4.529999999999994,5.0800000000000125,-0.03007518796992481,1.8299999999999996,-1.7999999999999998,-1.2000000000000002,1
11.0,5.0,177.8,83.91,182.88,Orthodox,36.0,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,29.0,15.0,182.88,77.11,,Orthodox,41.0,4.12,0.32,6.79,0.61,0.0,0.0,0.0,0.0,-5.079999999999984,6.799999999999997,,0.002614379084967311,2.64,-1.87,0.0,1
6.0,6.0,172.72,61.23,182.88,Orthodox,40.0,4.55,0.31,7.4,0.45,0.0,0.0,0.6,0.0,13.0,6.0,167.64,61.23,177.8,Southpaw,40.0,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0.0,5.0800000000000125,0.0,5.079999999999984,-0.18846153846153846,-0.75,1.04,0.0,1
13.0,6.0,167.64,61.23,177.8,Southpaw,40.0,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0.0,13.0,3.0,167.64,56.7,170.18,Southpaw,38.0,1.95,0.43,3.66,0.43,0.54,0.16,0.33,0.0,0.0,4.529999999999994,7.6200000000000045,-0.1147058823529411,0.20999999999999996,1.5599999999999998,0.0,1
22.0,20.0,167.64,70.31,,Orthodox,41.0,1.64,0.32,3.58,0.62,1.33,0.4,0.0,0.7,15.0,5.0,182.88,70.31,190.5,Southpaw,31.0,4.85,0.56,2.4,0.46,1.31,0.44,0.88,0.7,-15.240000000000009,0.0,,-0.2026578073089701,0.020000000000000018,-3.21,0.0,1
8.0,2.0,167.64,56.7,167.64,Orthodox,38.0,0.96,0.4,1.78,0.46,3.61,0.62,0.5,0.7,4.0,2.0,160.02,56.7,162.56,Southpaw,29.0,2.18,0.3,2.18,0.63,2.72,0.33,0.0,0.0,7.619999999999976,0.0,5.079999999999984,0.1558441558441559,0.8899999999999997,-1.2200000000000002,0.7,0
12.0,5.0,170.18,61.23,177.8,Orthodox,34.0,5.38,0.36,4.21,0.47,0.52,0.5,0.62,0.0,10.0,7.0,180.34,83.91,,Orthodox,43.0,1.24,0.47,3.15,0.37,1.69,0.5,0.33,5.1,-10.159999999999997,-22.68,,0.11111111111111105,-1.17,4.14,-5.1,1
1.0,4.0,187.96,181.44,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,187.96,83.91,,Southpaw,41.0,1.44,0.66,2.59,0.48,0.0,0.0,0.33,2.2,0.0,97.53,,-0.625,0.0,-1.44,-2.2,0
12.0,3.0,172.72,70.31,180.34,Switch,31.0,4.9,0.51,4.97,0.49,0.29,0.4,0.89,0.0,16.0,6.0,175.26,65.77,182.88,Orthodox,42.0,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7,-2.539999999999992,4.540000000000006,-2.539999999999992,0.05434782608695654,-2.14,1.5900000000000003,-0.7,1
10.0,2.0,182.88,83.91,185.42,Orthodox,34.0,3.19,0.54,4.6,0.49,4.18,0.3,1.0,1.6,8.0,7.0,162.56,56.7,170.18,Orthodox,38.0,4.3,0.43,3.43,0.57,1.9,0.44,0.66,0.3,20.319999999999993,27.209999999999994,15.23999999999998,0.2692307692307693,2.28,-1.1099999999999999,1.3,0
0.0,2.0,187.96,108.86,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,170.18,52.16,175.26,Southpaw,36.0,3.42,0.39,4.13,0.47,1.09,0.27,0.66,0.6,17.78,56.7,,-0.4444444444444444,-1.09,-3.42,-0.6,0
17.0,10.0,185.42,109.77,,Orthodox,44.0,1.66,0.46,5.31,0.46,0.0,0.0,0.5,0.5,17.0,2.0,185.42,77.11,190.5,Orthodox,36.0,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,0.0,32.66,,-0.24285714285714288,-2.61,-1.74,-0.4,0
9.0,4.0,182.88,112.04,187.96,Orthodox,38.0,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9,27.0,19.0,170.18,65.77,177.8,Southpaw,49.0,2.12,0.37,3.13,0.56,0.22,0.33,0.63,0.3,12.699999999999989,46.27000000000001,10.159999999999997,0.06838905775075987,4.19,1.23,0.6000000000000001,1
13.0,15.0,175.26,65.77,165.1,Southpaw,37.0,3.52,0.41,4.82,0.5,0.39,0.25,0.52,0.0,9.0,3.0,154.94,52.16,154.94,Orthodox,28.0,4.1,0.57,2.48,0.53,1.9,0.5,0.72,0.1,20.319999999999993,13.61,10.159999999999997,-0.24403183023872677,-1.5099999999999998,-0.5799999999999996,-0.1,0
6.0,2.0,165.1,56.7,170.18,Southpaw,31.0,1.59,0.27,5.05,0.5,0.68,0.14,0.33,1.4,4.0,2.0,162.56,56.7,,Orthodox,33.0,2.71,0.46,2.15,0.51,1.94,0.6,0.68,0.0,2.539999999999992,0.0,,0.09523809523809523,-1.2599999999999998,-1.1199999999999999,1.4,1
15.0,5.0,160.02,52.16,167.64,Orthodox,22.0,3.33,0.39,3.23,0.67,2.33,0.66,0.66,0.4,6.0,6.0,185.42,70.31,193.04,Switch,37.0,0.25,0.27,2.11,0.43,0.0,0.0,0.28,0.0,-25.399999999999977,-18.150000000000006,-25.400000000000006,0.25274725274725274,2.33,3.08,0.4,1
13.0,7.0,167.64,56.7,167.64,Orthodox,40.0,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3,28.0,17.0,185.42,92.99,182.88,Orthodox,60.0,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,-17.78,-36.28999999999999,-15.240000000000009,0.010351966873705987,1.63,1.3099999999999998,-2.2,0
8.0,1.0,190.5,77.11,,Switch,36.0,3.47,0.5,1.43,0.69,0.58,0.33,0.58,0.0,10.0,4.0,172.72,65.77,170.18,Orthodox,33.0,3.84,0.35,2.83,0.67,0.72,0.28,0.73,0.0,17.78,11.340000000000003,,0.13333333333333341,-0.14,-0.36999999999999966,0.0,0
